ID,X,Y,Z,x,y,z,w,X,Y,Z,x,y,z,w,X,Y,Z,x,y,z,w,Class
9130,0.200167,0.818479,0.80468,0.11024,-0.0119043,0.0370633,0.993142,0.146939,0.186895,0.62889,0.818742,0.143322,-0.0679084,0.551823,0.232472,0.405887,0.695908,0.145719,-0.0104313,0.0362115,0.988608,1
7070,0.0622021,1.51252,0.254126,-0.0384311,-0.387417,-0.062316,0.918993,-0.106137,0.844267,0.196147,0.242474,-0.234242,0.0625458,0.939375,-0.00118639,1.06413,0.2657,-0.0395642,-0.387198,-0.0570444,0.919379,0
7299,0.147183,1.56549,-0.0178318,-0.076728,-0.275059,-0.0609707,0.956419,-0.0400472,0.90017,-0.00271548,-0.00793816,0.114904,0.0429763,0.992415,0.0806743,1.12041,0.0306116,-0.0674222,-0.275225,-0.051264,0.957642,0
7028,0.0554113,1.56653,-0.0180359,-0.10321,-0.151367,0.00192001,0.983073,-0.0600324,0.890781,0.0806937,0.0865504,0.0257973,0.0679504,0.993593,0.0452269,1.12079,0.0699127,-0.0925339,-0.151153,0.00534886,0.984155,0
9032,0.172255,0.782179,1.1426,0.123072,-0.0114512,0.0155879,0.992209,0.0864676,0.159877,0.951694,0.682409,0.312439,0.0328359,0.660016,0.184127,0.372973,1.02329,0.159191,-0.0100944,0.00969546,0.987149,1
7361,0.136432,1.43845,-0.244179,-0.0581958,0.0309561,-0.0310281,0.997343,-0.0114574,0.76962,-0.164895,0.134114,0.183646,-0.0593476,0.97199,0.108791,0.989869,-0.194575,-0.0494002,0.0305412,-0.0336633,0.997744,0
7197,0.0937441,1.56676,-0.0574676,-0.112445,-0.0107762,0.025466,0.993273,0.0206481,0.895086,0.0761515,0.0860896,0.233737,-0.00240939,0.968478,0.115395,1.12607,0.0349243,-0.0934733,-0.0103632,0.0250079,0.995254,0
9058,0.26811,0.82291,1.11187,0.164773,0.0346927,0.0101764,0.985669,0.157766,0.22146,0.878465,0.74407,0.0510336,-0.0704725,0.662411,0.264818,0.425729,0.958012,0.201267,0.0372037,-0.00403213,0.978821,1
4004,0.164614,1.09868,0.416921,-0.0486612,-0.11554,0.0109332,0.99205,0.0643593,0.433299,0.460951,0.5766,0.0820084,-0.0347357,0.812158,0.165999,0.658594,0.46161,-0.0514014,-0.115895,0.00402073,0.991922,1
9150,0.222568,0.840019,0.962805,0.256579,0.0102974,0.0171312,0.966316,0.112449,0.277951,0.612131,0.770525,0.145168,-0.045139,0.619015,0.222815,0.462946,0.730844,0.287554,0.0175217,-0.00835933,0.957568,1
7064,0.1032,1.57755,0.03515,-0.0636481,-0.355276,-0.027021,0.932201,-0.0349695,0.899399,0.0329445,0.0423343,-0.185869,0.0307413,0.981181,0.0630588,1.12795,0.0804402,-0.0614498,-0.355036,-0.0202854,0.93261,0
7065,0.116829,1.57527,0.0491376,-0.0715104,-0.35983,-0.0289385,0.929823,-0.029283,0.8982,0.0509411,0.0606473,-0.191011,0.0208432,0.979491,0.0712938,1.12585,0.0983137,-0.0660101,-0.359927,-0.0256213,0.93029,0
7323,0.252892,1.55074,0.0665111,-0.0792627,-0.0656333,-0.0216761,0.994455,0.109825,0.880027,0.157725,0.113953,0.310673,-0.0373233,0.942923,0.227874,1.10295,0.136612,-0.0790473,-0.0657665,-0.0233122,0.994426,0
7100,0.0403278,1.57787,-0.0357309,-0.0749115,0.0738512,0.0349422,0.993838,-0.0157081,0.896461,0.0688504,0.0687495,0.240359,0.0347318,0.967623,0.0736822,1.12917,0.0246789,-0.0637688,0.0738481,0.0287415,0.994814,0
4064,0.228565,1.06751,0.432996,-0.0626244,-0.138804,-0.0541243,0.986855,0.047821,0.419137,0.4631,0.690803,0.0821807,-0.0322574,0.717633,0.174134,0.631189,0.474411,-0.0479973,-0.139759,-0.0551238,0.987484,1
4021,0.160336,1.08824,0.397954,-0.0800027,-0.127891,0.0209668,0.988334,0.0700596,0.421406,0.470818,0.680008,0.101141,-0.0457692,0.724751,0.167592,0.648423,0.465365,-0.0684326,-0.128263,0.0148228,0.989265,1
9057,0.289979,0.83427,1.06869,0.0340506,0.0419711,0.0399311,0.99774,0.160371,0.221727,0.888017,0.742231,0.00772501,-0.0936761,0.66352,0.283473,0.416078,0.964489,0.208495,0.0508833,-0.0437851,0.975717,1
9025,0.185873,0.837604,0.964549,0.162867,0.013549,-0.0073184,0.986528,0.0666356,0.233503,0.734935,0.76692,0.220627,0.0398137,0.601309,0.175641,0.437839,0.815403,0.191223,0.0140114,-0.0118216,0.981375,1
4078,0.177559,1.07181,0.336847,-0.139009,-0.062745,-0.00541319,0.988287,0.0504506,0.422966,0.48258,0.693225,0.108238,-0.0301107,0.711911,0.162231,0.640372,0.446792,-0.11166,-0.0642024,-0.0132218,0.991582,1
9013,0.194545,0.80893,0.948019,0.163899,0.0229156,0.00331844,0.986205,0.0733846,0.193926,0.654867,0.809226,0.174152,0.00343215,0.561081,0.185045,0.385097,0.758975,0.256868,0.0257587,-0.014733,0.965991,1
4066,0.228112,1.0544,0.424632,-0.0698896,-0.21899,-0.0572485,0.971536,0.0445786,0.408858,0.440842,0.701085,0.0685244,-0.0360275,0.708863,0.167519,0.621326,0.467085,-0.0553625,-0.219952,-0.0563022,0.97231,1
4120,0.149006,1.0784,0.564677,-0.00669656,-0.0976493,0.034357,0.994605,0.0896747,0.403848,0.534627,0.70105,0.148862,-0.0448632,0.695958,0.177496,0.633285,0.561904,0.0189233,-0.0968125,0.0287051,0.994709,1
9186,0.210083,0.86077,0.700456,0.112091,0.0123696,-0.00517569,0.993607,0.0981849,0.224344,0.526821,0.818891,0.141096,-0.056885,0.55342,0.203944,0.436127,0.588093,0.145656,0.0122013,-0.00571548,0.989244,1
7044,0.151593,1.56907,0.0764154,-0.0491924,-0.153638,-0.0192554,0.986714,0.0168847,0.890849,0.0988395,0.10855,0.0233213,-0.0159219,0.99369,0.128811,1.11748,0.114002,-0.0405228,-0.153789,-0.0176373,0.987115,0
7236,-0.108716,1.53811,0.234184,-0.0352912,-0.657983,-0.0399852,0.751142,-0.19282,0.864996,0.129747,0.14839,-0.331609,0.114705,0.924586,-0.1555,1.09231,0.234768,-0.0352587,-0.657982,-0.0376854,0.751263,0
7091,0.211321,1.55852,-0.0230737,-0.0737509,-0.000844475,0.017651,0.99712,0.126133,0.878498,0.0711735,0.101203,0.170491,-0.123389,0.972351,0.225568,1.10916,0.040597,-0.0669846,-0.00101326,0.0137557,0.997659,0
4020,0.161505,1.08743,0.39347,-0.0809588,-0.127651,0.0229889,0.988242,0.0728864,0.419511,0.467187,0.680625,0.10945,-0.0477961,0.722832,0.170004,0.646791,0.461664,-0.0686582,-0.128096,0.0156685,0.989258,1
4008,0.160324,1.10166,0.424312,-0.0451815,-0.113013,0.0220222,0.992321,0.0758201,0.434202,0.466303,0.589426,0.0964554,-0.0413321,0.800978,0.172131,0.661805,0.467168,-0.0481712,-0.113363,0.0156421,0.992262,1
9153,0.220576,0.833576,0.960474,0.263247,-0.00391603,0.00255404,0.964717,0.127679,0.276724,0.611145,0.768072,0.162902,-0.0520088,0.617109,0.226109,0.464438,0.732768,0.281854,-0.00532856,0.00798998,0.959409,1
4026,0.163198,1.10445,0.444503,-0.0382674,-0.153763,0.0221293,0.987118,0.0792907,0.436417,0.471929,0.603901,0.0960879,-0.0448657,0.789973,0.174006,0.664349,0.482847,-0.043675,-0.154115,0.0155469,0.986965,1
7001,0.00311737,1.56473,-0.111982,-0.0819248,0.00442616,0.0262272,0.996284,-0.0658963,0.883715,-0.00934449,0.0770886,0.186536,0.0195146,0.979225,0.0272952,1.11667,-0.0433643,-0.0712638,0.00481341,0.0274812,0.997067,0
7048,0.197362,1.56366,0.0381196,-0.0565624,-0.0957059,-0.0309926,0.993318,0.0429844,0.890977,0.0899643,0.101826,0.0785909,-0.0390939,0.990922,0.164018,1.11333,0.0862611,-0.056249,-0.095773,-0.0320361,0.993296,0
9033,0.154776,0.771219,1.1423,0.114378,-0.00799076,0.0199689,0.993204,0.0713201,0.146209,0.960047,0.686443,0.312631,0.0384087,0.655426,0.168605,0.360158,1.02877,0.152706,-0.00618513,0.0113317,0.988187,1
9068,0.258702,0.842821,0.870552,0.0782353,0.0374593,-0.0176634,0.996074,0.128834,0.212056,0.733268,0.807986,0.0756664,-0.0613592,0.581092,0.240636,0.423954,0.782031,0.128965,0.0363071,-0.016954,0.990839,1
7287,0.0471183,1.56972,-0.0191922,-0.0708192,-0.156692,-0.013437,0.985014,-0.0841879,0.892683,0.0363654,0.0167511,0.236575,0.0988357,0.966428,0.0264508,1.12042,0.0401426,-0.0657664,-0.156653,-0.0110932,0.985399,0
9165,0.191349,0.825449,0.650779,0.029368,0.0503933,0.0366338,0.997625,0.133348,0.16388,0.576908,0.840315,0.146297,-0.069633,0.517319,0.220814,0.39089,0.602063,0.0778416,0.0520469,0.0363252,0.994943,1
7301,0.165651,1.56677,0.0255161,-0.0751363,-0.301087,-0.061198,0.94866,-0.0188926,0.900358,0.0329772,0.0340575,0.0841493,0.0235058,0.995594,0.0985405,1.12135,0.0716776,-0.0675246,-0.301075,-0.049895,0.949897,0
7298,0.141337,1.56668,-0.0244902,-0.0779849,-0.273682,-0.0558912,0.957023,-0.0376767,0.900299,-0.0071922,-0.0125763,0.116646,0.0398261,0.992295,0.0801202,1.122,0.0254896,-0.0664379,-0.27384,-0.0445626,0.958443,0
4145,0.160984,1.06526,0.467456,-0.105275,-0.086075,0.0249626,0.990396,0.0807961,0.398476,0.557545,0.714422,0.124809,-0.0397229,0.687347,0.175346,0.626391,0.544752,-0.0653301,-0.0856577,0.0223063,0.99393,1
4154,0.160188,1.10764,0.362736,-0.0997412,-0.0785734,0.01835,0.991736,0.0659728,0.449467,0.480604,0.670081,0.148568,-0.0375078,0.726301,0.166467,0.673377,0.451656,-0.100095,-0.0792298,0.0118968,0.991747,1
9005,0.175932,0.837792,0.917859,0.0982729,0.0349089,0.00000132,0.994547,0.0662982,0.210639,0.753885,0.71902,0.308307,0.104129,0.614096,0.171584,0.423778,0.812244,0.148932,0.0348286,-0.00142815,0.988233,1
9117,0.2145,0.799293,0.852114,0.138572,0.0285401,0.0155873,0.989818,0.123672,0.179029,0.65597,0.820106,0.109955,-0.056097,0.558738,0.222615,0.392431,0.722972,0.165769,0.029251,0.0127097,0.985649,1
7036,0.125563,1.56943,0.0505402,-0.0663066,-0.184029,-0.0173718,0.980528,-0.00828759,0.892415,0.0926091,0.101311,-0.00946768,0.00809894,0.994777,0.101566,1.12022,0.104598,-0.0610708,-0.183894,-0.0128005,0.980963,0
9021,0.186984,0.830324,0.897223,0.104974,0.0372624,0.00639073,0.993756,0.0758363,0.209119,0.683787,0.756987,0.177745,0.0196521,0.628483,0.183128,0.412723,0.763888,0.201787,0.0383521,-0.00338524,0.978672,1
4034,0.160454,1.09413,0.415318,-0.066408,-0.122241,0.0192024,0.99009,0.0672442,0.426943,0.472716,0.682887,0.0925086,-0.0447339,0.723261,0.166459,0.653271,0.471534,-0.057755,-0.122774,0.00988389,0.990703,1
7292,0.0810975,1.57223,-0.00831316,-0.0445471,-0.218892,-0.0322884,0.974197,-0.0656742,0.897129,-0.00783882,-0.0208545,0.173046,0.0690254,0.982271,0.0464017,1.12205,0.0227865,-0.0395669,-0.218922,-0.0276062,0.974549,0
7321,0.141993,1.56301,0.0337782,-0.0864304,-0.0588247,-0.0239148,0.994232,-0.00195246,0.891719,0.129206,0.0578447,0.324886,0.0169684,0.94383,0.116129,1.11452,0.106969,-0.0781495,-0.0590272,-0.0234884,0.994915,0
9151,0.227087,0.862615,1.00086,0.278012,0.00831948,0.00986618,0.960491,0.127147,0.311079,0.649622,0.748462,0.164978,-0.0431856,0.640876,0.230002,0.49859,0.768167,0.282786,0.0103971,0.00281667,0.959123,1
4077,0.177388,1.07164,0.361418,-0.123749,-0.0631178,-0.00787106,0.990273,0.0487611,0.419393,0.488877,0.695177,0.0938932,-0.0291262,0.712084,0.160955,0.637462,0.458895,-0.0986001,-0.0643776,-0.0149981,0.992929,1
9108,0.209764,0.837924,0.79227,0.0594627,-0.025319,0.0321041,0.997393,0.153496,0.203428,0.637717,0.808967,0.139324,-0.0721741,0.566527,0.239569,0.422078,0.705673,0.143451,-0.0224684,0.0332762,0.988843,1
9148,0.228327,0.799985,0.934165,0.257942,0.0265263,-0.00690182,0.965772,0.128896,0.217997,0.549489,0.82008,0.174594,-0.0690585,0.54057,0.226406,0.401766,0.677591,0.309675,0.0191271,0.0178451,0.950482,1
7020,0.226309,1.54502,-0.117607,-0.0536932,0.295535,0.0082913,0.953786,0.168949,0.873026,0.0233136,0.101617,0.452569,-0.144757,0.874014,0.24663,1.0967,-0.0660882,-0.0684917,0.294789,0.00109419,0.953104,0
4005,0.158261,1.10617,0.415252,-0.0533897,-0.119579,0.0163117,0.991254,0.0638294,0.44034,0.463945,0.583043,0.0803589,-0.0350447,0.807697,0.163455,0.666457,0.46384,-0.0543958,-0.120006,0.00866515,0.991244,1
4187,0.16005,1.07708,0.561848,-0.00104226,-0.0895852,0.0103282,0.995925,0.0689308,0.406024,0.525835,0.699728,0.144788,-0.0320416,0.698849,0.167684,0.631,0.553547,0.0208884,-0.0893492,0.00506537,0.995768,1
4098,0.156604,1.0631,0.327243,-0.14212,-0.0699901,0.00469483,0.987361,0.0440915,0.412467,0.480068,0.698209,0.0922199,-0.0267443,0.709426,0.150424,0.632254,0.442107,-0.11813,-0.0707962,-0.000166736,0.990471,1
9183,0.197921,0.862072,0.568742,0.0475847,-0.00323516,0.0137135,0.998768,0.113417,0.204371,0.478116,0.831278,0.162262,-0.078829,0.52577,0.209969,0.426189,0.513552,0.0777858,-0.00279958,0.0134034,0.996876,1
7006,-0.091813,1.56337,-0.117672,-0.0825155,-0.0175708,0.0387243,0.995682,-0.146028,0.880081,-0.0153352,0.0462039,0.1639,0.0589488,0.98363,-0.0576547,1.11566,-0.0460347,-0.0745809,-0.0172105,0.0394769,0.996285,0
7135,0.095496,1.57914,0.0149403,0.0387786,0.0552871,0.0206694,0.997503,0.0148522,0.901675,-0.00111278,0.00241021,0.222311,-0.0160175,0.974841,0.11184,1.13548,-0.00742338,0.0104046,0.0548105,0.0188897,0.998264,0
9106,0.235723,0.834376,0.866833,0.0841692,0.00634243,0.0154616,0.996311,0.155738,0.196544,0.720661,0.817245,0.126321,-0.0632541,0.558707,0.250143,0.415435,0.776467,0.126008,0.00661314,0.0196039,0.991813,1
7339,0.205167,1.50002,-0.112296,-0.0400699,-0.0357692,-0.0235628,0.998278,0.0665762,0.823753,-0.0627977,-0.00247019,0.349108,-0.0143453,0.93697,0.183122,1.04802,-0.0748916,-0.0437062,-0.0356242,-0.0221908,0.998162,0
4062,0.186137,1.07791,0.419409,-0.0746257,-0.118438,-0.0164034,0.990017,0.0486654,0.418686,0.47738,0.696481,0.0787496,-0.0319119,0.712527,0.162224,0.638219,0.476582,-0.0601214,-0.119166,-0.0216174,0.990817,1
9127,0.207612,0.82218,0.821417,0.137925,0.0325829,0.0295706,0.989465,0.129812,0.198349,0.624664,0.815478,0.130241,-0.0607584,0.560661,0.224972,0.413513,0.691456,0.165965,0.0343422,0.0219747,0.985289,1
4058,0.175063,1.07449,0.425773,-0.062653,-0.0764289,-0.00200387,0.995103,0.0588836,0.409858,0.476988,0.698826,0.0833179,-0.0394603,0.709326,0.166627,0.632225,0.47307,-0.0450555,-0.0769633,-0.00886373,0.995976,1
7125,0.0748587,1.58753,0.00187259,-0.0192491,0.0327295,0.0225049,0.999025,-0.00188389,0.900794,0.0317648,0.0334786,0.199682,0.0089368,0.979248,0.0946604,1.13429,0.0173083,-0.016202,0.0327541,0.0200387,0.999131,0
9190,0.210288,0.825036,0.858884,0.153043,0.0154611,-0.00832174,0.988064,0.115968,0.220307,0.569048,0.813193,0.155358,-0.0568567,0.557986,0.212039,0.416333,0.679094,0.258909,0.0101114,0.0181986,0.965677,1
9166,0.198075,0.838327,0.609577,0.0273581,0.0419864,0.023713,0.998462,0.12672,0.17697,0.543705,0.838932,0.14268,-0.0746669,0.519866,0.218307,0.402621,0.566303,0.0689533,0.0428055,0.0266237,0.996345,1
4159,0.147691,1.09188,0.362913,-0.101746,-0.0827762,0.0286723,0.990946,0.0680489,0.431272,0.478138,0.682665,0.139155,-0.0407878,0.716199,0.163244,0.657852,0.451437,-0.0954636,-0.0832079,0.0232913,0.991676,1
9099,0.266919,0.837133,0.990914,0.134623,0.0216014,0.00474469,0.99065,0.167394,0.211677,0.793761,0.761425,0.0517303,-0.0865428,0.640364,0.268854,0.423535,0.862019,0.165384,0.0214378,0.00628318,0.985976,1
7094,0.142316,1.57725,-0.0518373,-0.0709674,-0.00197303,0.0272018,0.997106,0.0748245,0.89397,0.0405672,0.0579463,0.174561,-0.072726,0.980246,0.167506,1.12759,0.0102827,-0.0660072,-0.00174191,0.0285563,0.997409,0
9071,0.244894,0.84243,0.835221,0.149804,0.0262601,0.00234011,0.988364,0.158834,0.229436,0.602594,0.74502,0.133251,-0.0774817,0.648988,0.252735,0.438743,0.686253,0.199294,0.0228138,0.0242754,0.979373,1
7285,0.0535939,1.56945,-0.0271851,-0.0857765,-0.106717,-0.00164455,0.990581,-0.0609472,0.893844,0.0605582,0.0442847,0.28519,0.082687,0.95387,0.045635,1.12308,0.0468351,-0.0794227,-0.106508,0.00158362,0.991134,0
7262,-0.00372733,1.576,-0.00599625,-0.0627741,0.180698,0.0672824,0.979225,-0.00552649,0.892004,0.0947931,0.0832257,0.547126,0.0620606,0.830587,0.061872,1.12893,0.0363012,-0.0556357,0.180808,0.0585441,0.980197,0
9134,0.189144,0.813744,0.866727,0.175855,0.0202917,0.0269672,0.983837,0.112702,0.207099,0.625943,0.814594,0.125003,-0.049837,0.564205,0.206852,0.417195,0.709074,0.198164,0.0214054,0.0236748,0.979649,1
4053,0.14245,1.06324,0.422548,-0.0577412,-0.0104263,0.0288641,0.99786,0.0657441,0.396032,0.481529,0.71196,0.0865244,-0.0447546,0.695431,0.16195,0.623049,0.465721,-0.0396755,-0.0106346,0.016444,0.999021,1
4047,0.162547,1.08928,0.421231,-0.0642071,-0.100676,0.0201961,0.99264,0.0724401,0.420907,0.475846,0.687911,0.105116,-0.0474544,0.716574,0.171223,0.647514,0.473401,-0.050799,-0.101075,0.0111943,0.993518,1
9075,0.226698,0.830318,0.822238,0.118736,0.0397091,0.0227139,0.991872,0.142983,0.199547,0.647764,0.817578,0.0969451,-0.0775826,0.562271,0.239634,0.416454,0.706424,0.150813,0.0407401,0.0187896,0.987544,1
7124,0.075594,1.58785,-0.00457001,-0.0225585,0.0395594,0.0215385,0.99873,-0.000180964,0.900793,0.0321586,0.0341704,0.206386,0.00739943,0.977846,0.0955461,1.13448,0.0144633,-0.0211886,0.0395713,0.0206762,0.998778,0
7029,0.0578552,1.56767,-0.0188381,-0.0959613,-0.143447,-0.00208093,0.984992,-0.064124,0.891859,0.070941,0.0754686,0.0293763,0.0723792,0.994084,0.0409353,1.11845,0.0757425,-0.074643,-0.144452,-0.00391107,0.986685,0
7334,0.0448077,1.49507,-0.0604072,-0.0785898,-0.0762294,0.0285474,0.993578,-0.032235,0.814748,0.0348473,-0.0246196,0.312257,0.0204375,0.949458,0.0636618,1.04774,0.0129723,-0.0798891,-0.0765042,0.0255042,0.993536,0
4155,0.163201,1.10888,0.366785,-0.0911908,-0.0734262,0.0106799,0.993065,0.0604669,0.449949,0.477281,0.673376,0.143259,-0.0352051,0.724432,0.16391,0.672723,0.449645,-0.0955895,-0.0739774,0.00486394,0.992656,1
7296,0.123205,1.57357,-0.0301098,-0.0677359,-0.25015,-0.0386628,0.965061,-0.0341796,0.900479,-0.012841,-0.0190944,0.141057,0.0348443,0.989204,0.0786995,1.12528,0.016812,-0.0577242,-0.250234,-0.030788,0.965972,0
7013,-0.0303393,1.57664,-0.153093,-0.0474886,0.398057,0.034115,0.915495,-0.0304225,0.899881,-0.0293577,0.00410765,0.0227869,0.00540834,0.999717,0.0150414,1.12888,-0.121409,-0.0569772,0.397446,0.0303571,0.915352,0
7163,0.175159,1.54477,-0.0160251,-0.0741058,0.217383,-0.00465009,0.973258,0.085698,0.875657,0.126866,0.165544,0.377839,-0.0337266,0.910327,0.180735,1.09669,0.0494738,-0.0701075,0.216654,-0.0150162,0.973612,0
7219,0.182889,1.49834,-0.234544,-0.245667,-0.211116,0.0194059,0.945886,0.0440515,0.894638,0.0684727,0.0798753,0.116976,-0.0389942,0.989149,0.154345,1.1079,-0.0107136,-0.269726,-0.208027,0.0279548,0.939783,0
9181,0.185516,0.869979,0.500698,-0.0207387,-0.00249687,0.0166056,0.999644,0.102791,0.201869,0.497445,0.83206,0.151536,-0.0655177,0.529548,0.199114,0.426507,0.50387,0.0137796,-0.00197573,0.0141059,0.999804,1
7068,0.107352,1.53921,0.217427,-0.0430013,-0.340878,-0.0410111,0.938228,-0.0420587,0.863783,0.186318,0.202526,-0.17181,0.0182895,0.963914,0.0612767,1.08825,0.241692,-0.0420313,-0.340714,-0.0360767,0.938534,0
4100,0.182492,1.07018,0.331294,-0.122,-0.0250225,-0.0158201,0.992089,0.0446262,0.422638,0.470284,0.696813,0.0993566,-0.0285696,0.709763,0.161045,0.636975,0.430442,-0.103669,-0.026704,-0.026747,0.993893,1
9185,0.208171,0.865464,0.666186,0.126067,0.0177221,0.000116859,0.991863,0.104667,0.230033,0.484073,0.816463,0.156337,-0.0706676,0.551319,0.207134,0.443068,0.54625,0.149407,0.0173805,0.00237016,0.98862,1
7358,0.0111699,1.52943,-0.269961,-0.0578665,-0.00827806,-0.00911429,0.998248,-0.107867,0.850419,-0.200919,-0.0253759,0.376382,0.027896,0.925697,0.00245117,1.0775,-0.221552,-0.0490731,-0.00837569,-0.00934661,0.998716,0
7177,0.102186,1.62727,0.00970265,-0.0373855,-0.523648,-0.0324886,0.850494,0.0620919,0.895346,0.0462364,0.0277475,-0.299682,-0.0797877,0.950292,0.0937538,1.14457,0.0770079,-0.0931355,-0.513719,0.0985201,0.847179,0
7242,-0.0168926,1.57656,0.0481034,-0.109472,-0.814291,-0.019647,0.569702,-0.088488,0.892098,0.0331116,0.0820704,-0.528362,0.0627401,0.842711,-0.091554,1.13521,0.0987192,-0.0920174,-0.813763,0.0156264,0.573654,0
7260,0.0705414,1.57946,-0.0337737,-0.0535648,0.141673,0.0590913,0.986695,0.0554128,0.89459,0.060116,0.0873219,0.508734,-0.018486,0.856284,0.128326,1.13137,0.00802239,-0.0560278,0.141295,0.0543371,0.986886,0
7402,0.0682909,1.54737,-0.0611984,-0.116129,-0.363172,-0.0458456,0.923319,-0.116488,0.881013,-0.019981,0.0910104,-0.356792,0.0925049,0.925127,-0.0043196,1.10508,0.0158693,-0.101526,-0.363963,-0.0412939,0.924942,0
9164,0.194002,0.814123,0.719169,0.0820753,0.0277399,0.0278844,0.99585,0.125693,0.168934,0.578216,0.837134,0.155292,-0.0603694,0.521006,0.216363,0.390562,0.628645,0.125438,0.0286582,0.0299157,0.991236,1
7076,-0.0378342,1.5376,0.161555,-0.0533026,-0.45619,-0.0123464,0.888199,-0.142438,0.857141,0.137299,0.193311,-0.289099,0.106303,0.931532,-0.0674573,1.0895,0.200838,-0.0541862,-0.455904,-0.00645592,0.888354,0
7228,0.0438613,1.57698,0.0521047,-0.0326181,-0.465112,-0.0185027,0.884457,-0.0651678,0.897293,0.00288329,0.0122186,-0.127116,0.0701097,0.989331,0.0126339,1.12747,0.0755022,-0.0446985,-0.464694,-0.0183994,0.884151,0
7062,0.0974813,1.57546,-0.00698687,-0.0914286,-0.331121,-0.0214806,0.938903,-0.0463139,0.898539,0.0308996,0.0412721,-0.159165,0.0444681,0.985386,0.0556858,1.1282,0.0627722,-0.0846739,-0.330871,-0.0142171,0.939762,0
7195,0.106821,1.5708,-0.0576266,-0.0802925,0.119404,0.0196204,0.989399,0.0357381,0.895521,0.0675241,0.0827233,0.352914,-0.0103827,0.931934,0.129143,1.12347,0.0095826,-0.0735058,0.118986,0.0117733,0.990101,0
9160,0.218686,0.831178,0.925886,0.236761,0.0310245,0.00298022,0.971068,0.10362,0.261217,0.617748,0.782162,0.154326,-0.0363561,0.602565,0.21141,0.454866,0.720918,0.256367,0.0326234,-0.00399206,0.966021,1
7147,0.0535927,1.5898,-0.001773,-0.00995127,0.00401913,0.034524,0.999346,-0.00804786,0.901311,0.0221469,0.0222315,0.17154,0.0127564,0.984844,0.0834523,1.13716,0.0119319,-0.0203839,0.00362569,0.0312267,0.999298,0
7172,0.122331,1.57872,-0.0237504,-0.0917586,-0.25583,-0.00532943,0.962343,0.00431214,0.900311,0.0381522,0.041315,-0.0385351,-0.00628903,0.998383,0.103044,1.13299,0.0525253,-0.0827661,-0.254959,0.00720262,0.963376,0
9205,0.258815,0.809238,0.743184,0.133741,0.0330812,-0.0228153,0.990201,0.120959,0.197805,0.539982,0.814823,0.0764866,-0.08642,0.568106,0.235412,0.401974,0.610686,0.179123,0.0317138,-0.0221981,0.983065,1
9024,0.18679,0.834064,1.00698,0.210746,0.0108958,-0.000981465,0.97748,0.076468,0.246947,0.735323,0.748218,0.217867,0.0361252,0.625618,0.182188,0.447216,0.827931,0.218795,0.0117181,-0.00492582,0.975688,1
4173,0.163174,1.07647,0.550065,-0.00599042,-0.0988808,0.00550671,0.995066,0.0632682,0.407341,0.522635,0.699395,0.125813,-0.0309787,0.702893,0.165078,0.631219,0.547995,0.0108983,-0.0988282,-0.00164916,0.995043,1
